Feature: chroma_stft
5.009371638298034668e-01,2.196116149425506592e-01,3.304793238639831543e-01,9.027803540229797363e-01,2.373176217079162598e-01,1.063541099429130554e-01,1.204688772559165955e-01,1.449031531810760498e-01,2.817930281162261963e-01,3.729405403137207031e-01,1.000000000000000000e+00,5.595542192459106445e-01
3.395422399044036865e-01,1.833270788192749023e-01,1.381469815969467163e-01,8.179281353950500488e-01,3.223983347415924072e-01,3.513389080762863159e-02,4.299402236938476562e-02,8.954971283674240112e-02,1.614406555891036987e-01,2.016555219888687134e-01,1.000000000000000000e+00,5.424864292144775391e-01
5.148849487304687500e-01,5.665699839591979980e-01,2.703351974487304688e-01,1.000000000000000000e+00,5.892840027809143066e-01,3.286280110478401184e-02,2.903117425739765167e-02,1.252214908599853516e-01,9.335272014141082764e-02,1.439671665430068970e-01,9.058956503868103027e-01,7.956122756004333496e-01
9.361951947212219238e-01,7.203963398933410645e-01,1.000000000000000000e+00,7.519372701644897461e-01,1.890512853860855103e-01,2.092387154698371887e-02,3.583384677767753601e-02,5.736570060253143311e-02,5.230493843555450439e-02,3.255999386310577393e-01,4.145328700542449951e-01,2.623720467090606689e-01
4.489874839782714844e-01,4.498401582241058350e-01,9.127371907234191895e-01,1.000000000000000000e+00,1.110701709985733032e-01,2.085522376000881195e-02,2.390762977302074432e-02,2.718324214220046997e-02,3.156211972236633301e-02,3.652393221855163574e-01,6.762849688529968262e-01,1.101217716932296753e-01
5.842542648315429688e-01,5.946958065032958984e-01,3.235533833503723145e-01,1.000000000000000000e+00,2.682385444641113281e-01,3.628966957330703735e-02,5.650195106863975525e-02,7.194718718528747559e-02,3.366043046116828918e-02,1.554311066865921021e-01,7.485679388046264648e-01,4.458155333995819092e-01
8.336992859840393066e-01,1.750067919492721558e-01,8.434791117906570435e-02,1.988672763109207153e-01,8.878612518310546875e-02,1.687075756490230560e-02,1.144432872533798218e-01,8.916697651147842407e-02,1.832352951169013977e-02,2.575275115668773651e-02,1.276586800813674927e-01,1.000000000000000000e+00
7.016718387603759766e-01,2.941341511905193329e-02,1.674463413655757904e-02,1.009097248315811157e-01,4.104727134108543396e-02,5.638003814965486526e-03,1.156409457325935364e-01,8.503741770982742310e-02,3.135230625048279762e-03,4.665625747293233871e-03,3.647628054022789001e-02,1.000000000000000000e+00
7.152116894721984863e-01,2.015437930822372437e-02,1.342366728931665421e-02,1.237759366631507874e-01,5.099154636263847351e-02,4.505970980972051620e-03,1.306480318307876587e-01,1.017037779092788696e-01,2.139219082891941071e-03,3.266445826739072800e-03,3.187445923686027527e-02,1.000000000000000000e+00
7.009359002113342285e-01,2.460589446127414703e-02,1.937328837811946869e-02,1.453851312398910522e-01,5.706788599491119385e-02,6.067168433219194412e-03,1.349940598011016846e-01,1.003799811005592346e-01,2.818039385601878166e-03,3.343424526974558830e-03,3.781968727707862854e-02,1.000000000000000000e+00
