Feature: chroma_stft
6.442066431045532227e-01,7.176516205072402954e-02,2.606000006198883057e-02,2.407249994575977325e-02,2.239931188523769379e-02,1.375532429665327072e-02,3.183617070317268372e-02,8.091503381729125977e-02,7.379242181777954102e-01,1.000000000000000000e+00,3.230373263359069824e-01,8.837895393371582031e-01
4.054438471794128418e-01,3.079863451421260834e-02,1.343007944524288177e-02,1.198184303939342499e-02,1.068538334220647812e-02,8.816227316856384277e-03,2.421691454946994781e-02,4.261409863829612732e-02,7.135042548179626465e-01,1.000000000000000000e+00,9.770157188177108765e-02,4.587949216365814209e-01
1.333236247301101685e-01,1.706984452903270721e-02,6.761970929801464081e-03,6.258800625801086426e-03,7.663184311240911484e-03,5.758519284427165985e-03,1.232605613768100739e-02,2.730995789170265198e-02,7.030171751976013184e-01,1.000000000000000000e+00,6.435990333557128906e-02,1.388779878616333008e-01
3.248990699648857117e-02,9.934832341969013214e-03,3.402971662580966949e-03,6.617521867156028748e-03,1.047095749527215958e-02,4.959249868988990784e-03,5.412441678345203400e-03,2.125053294003009796e-02,5.965062379837036133e-01,1.000000000000000000e+00,8.558663725852966309e-02,4.128202795982360840e-02
3.376739844679832458e-02,1.426527462899684906e-02,4.731518682092428207e-03,9.225082583725452423e-03,1.719017699360847473e-02,7.020441349595785141e-03,9.755448438227176666e-03,2.009764499962329865e-02,3.514979183673858643e-01,1.000000000000000000e+00,4.169082641601562500e-01,1.015417203307151794e-01
6.352888885885477066e-03,5.020735319703817368e-03,2.664352068677544594e-03,3.451322671025991440e-03,6.377694662660360336e-03,4.079669248312711716e-03,2.752521540969610214e-03,5.675182677805423737e-03,9.023536741733551025e-02,9.372723698616027832e-01,1.000000000000000000e+00,7.734786719083786011e-02
1.076001208275556564e-03,1.706563751213252544e-03,1.146398019045591354e-03,9.916840353980660439e-04,2.560641150921583176e-03,2.296622376888990402e-03,1.091782003641128540e-03,2.265305025503039360e-03,4.127022251486778259e-02,8.654335737228393555e-01,1.000000000000000000e+00,5.108624696731567383e-02
1.194159965962171555e-03,8.661778410896658897e-04,5.545222084037959576e-04,6.546964286826550961e-04,2.609821734949946404e-03,2.654070034623146057e-03,7.730256766080856323e-04,1.325742690823972225e-03,4.727332666516304016e-02,1.000000000000000000e+00,9.312412738800048828e-01,3.695486485958099365e-02
1.469386741518974304e-03,7.821516483090817928e-04,5.347813712432980537e-04,7.082477677613496780e-04,2.915916265919804573e-03,4.139179363846778870e-03,4.376533324830234051e-04,6.815571105107665062e-04,3.789630532264709473e-02,9.604257941246032715e-01,1.000000000000000000e+00,5.149909481406211853e-02
7.899244665168225765e-04,2.757128386292606592e-04,2.558752894401550293e-04,3.491136885713785887e-04,1.504630432464182377e-03,3.036732086911797523e-03,2.777260087896138430e-04,2.651156974025070667e-04,1.140673086047172546e-02,4.964246153831481934e-01,1.000000000000000000e+00,9.036298096179962158e-02
1.096014864742755890e-03,1.772690302459523082e-04,1.806309155654162169e-04,1.348130754195153713e-04,4.869149415753781796e-04,1.276506693102419376e-03,1.672668149694800377e-04,1.600533723831176758e-04,4.005476366728544235e-03,3.182674944400787354e-01,1.000000000000000000e+00,1.323083341121673584e-01
1.753475400619208813e-03,9.658110502641648054e-05,1.185153596452437341e-04,1.460308558307588100e-04,2.723653742577880621e-04,7.407473749481141567e-04,1.505446562077850103e-04,7.193877536337822676e-05,2.504148054867982864e-03,2.307512462139129639e-01,1.000000000000000000e+00,1.892091929912567139e-01
2.977257128804922104e-03,1.073644598363898695e-04,1.293834357056766748e-04,1.430090051144361496e-04,2.675300638657063246e-04,8.283904753625392914e-04,2.060789556708186865e-04,8.144539606291800737e-05,2.263159258291125298e-03,1.971876025199890137e-01,1.000000000000000000e+00,2.337732464075088501e-01
5.532375071197748184e-03,2.000478270929306746e-04,2.757983456831425428e-04,1.854372967500239611e-04,3.464655310381203890e-04,1.275654765777289867e-03,4.046926915179938078e-04,1.285521284444257617e-04,2.238882472738623619e-03,1.700188368558883667e-01,1.000000000000000000e+00,2.902505993843078613e-01
1.186291314661502838e-02,5.172055680304765701e-04,6.867179181426763535e-04,7.168087176978588104e-04,1.490314258262515068e-03,3.154068253934383392e-03,1.180143444798886776e-03,4.448671243153512478e-04,6.227235309779644012e-03,1.672286540269851685e-01,1.000000000000000000e+00,4.369423687458038330e-01
1.298405788838863373e-02,7.538885110989212990e-04,1.128784497268497944e-03,1.206173910759389400e-03,2.621483290567994118e-03,3.635887056589126587e-03,1.483320840634405613e-03,4.785166238434612751e-04,1.769047789275646210e-02,3.905842602252960205e-01,1.000000000000000000e+00,3.642995059490203857e-01
5.808620247989892960e-03,4.911220748908817768e-04,7.805601926520466805e-04,7.912184810265898705e-04,1.788009074516594410e-03,4.463952966034412384e-03,1.927311997860670090e-03,3.226319968234747648e-04,1.631301268935203552e-02,5.092759132385253906e-01,1.000000000000000000e+00,1.720224469900131226e-01
4.249420017004013062e-03,6.132399430498480797e-04,1.268508727662265301e-03,1.002212637104094028e-03,2.492608036845922470e-03,1.108991354703903198e-02,4.673472605645656586e-03,3.982356283813714981e-04,1.962805911898612976e-02,6.723283529281616211e-01,1.000000000000000000e+00,1.635706573724746704e-01
3.001259174197912216e-03,1.026848403853364289e-04,2.235900174127891660e-04,1.125268317991867661e-04,3.315701324027031660e-04,2.234842628240585327e-03,8.644114132039248943e-04,7.116623601177707314e-05,3.794515971094369888e-03,2.833642959594726562e-01,1.000000000000000000e+00,2.049713581800460815e-01
2.558332867920398712e-03,3.668406498036347330e-05,6.078511432860977948e-05,3.129271135549061000e-05,9.353552741231396794e-05,4.628454917110502720e-04,1.457311591366305947e-04,3.003089841513428837e-05,1.707008690573275089e-03,1.924257129430770874e-01,1.000000000000000000e+00,2.386619448661804199e-01
2.227386459708213806e-03,3.199585262336768210e-05,3.740216561709530652e-05,2.035343095485586673e-05,4.713310408988036215e-05,1.894336164696142077e-04,5.573523958446457982e-05,4.422090205480344594e-05,1.497484277933835983e-03,1.799029260873794556e-01,1.000000000000000000e+00,2.382259368896484375e-01
